product_id,product_name,product_category,subcategory,gender,size,color,price,discount_applied,units_sold,sales_date,store_location,channel,season,inventory_level,restock_indicator,revenue,discounted_price
UQ00484,Mini Shoulder Bag,Accessories,Bags,Unisex,XL,Red,36.94,11.08,13,2024-07-03,"Los Angeles, CA",Online,Winter,45,No,480.21999999999997,-372.35519999999997
UQ00485,BlockTech Parka,Outerwear,Coats,Unisex,XL,Beige,55.6,5.56,9,2024-12-30,"Los Angeles, CA",Online,Summer,16,Yes,500.40000000000003,-253.53599999999997
UQ00486,Linen Shirt,Tops,Blouses,Men,XXL,Gray,26.12,5.22,2,2024-08-26,"Los Angeles, CA",In-Store,Summer,59,No,52.24,-110.2264
UQ00487,Leggings Pants,Bottoms,Skirts,Men,M,Gray,11.17,2.23,13,2024-12-18,"San Francisco, CA",Online,Winter,34,No,145.21,-13.7391
UQ00488,AIRism T-Shirt,Tops,Blouses,Men,M,Black,27.88,5.58,19,2024-09-15,"San Francisco, CA",Online,Winter,29,No,529.72,-127.6904
UQ00489,Ultra Light Down Jacket,Outerwear,Coats,Women,XXL,Red,12.48,1.25,9,2024-07-26,"San Francisco, CA",In-Store,Winter,95,No,112.32000000000001,-3.12
UQ00490,Linen Shirt,Tops,Blouses,Women,S,Gray,127.52,0.0,15,2025-06-02,"New York, NY",Online,Summer,93,No,1912.8,127.52
UQ00491,Ultra Light Down Jacket,Outerwear,Coats,Women,S,White,115.42,11.54,4,2024-10-18,"Los Angeles, CA",Online,Spring,19,Yes,461.68,-1216.5267999999999
UQ00492,AIRism T-Shirt,Tops,Shirts,Men,L,Red,106.2,21.24,18,2025-05-13,"Houston, TX",Online,Summer,67,No,1911.6000000000001,-2149.488
UQ00493,UV Cut Hat,Accessories,Scarves,Men,XXL,Gray,52.03,15.61,17,2024-07-01,"Chicago, IL",Online,Winter,11,Yes,884.51,-760.1582999999999
UQ00494,Linen Shirt,Tops,Blouses,Women,S,Black,19.33,5.8,10,2025-05-12,"New York, NY",In-Store,Summer,64,No,193.29999999999998,-92.78399999999999
UQ00495,Leggings Pants,Bottoms,Shorts,Men,XL,Black,18.01,1.8,18,2024-09-07,"New York, NY",In-Store,Fall,49,No,324.18,-14.408000000000001
UQ00496,Chino Shorts,Bottoms,Shorts,Unisex,M,Beige,148.52,44.56,15,2024-10-26,"Houston, TX",In-Store,Spring,28,No,2227.8,-6469.5312
UQ00497,Ultra Stretch Jeans,Bottoms,Shorts,Men,XXL,White,72.33,7.23,3,2024-09-23,"New York, NY",Online,Spring,51,No,216.99,-450.6159
UQ00498,BlockTech Parka,Outerwear,Jackets,Women,M,White,116.06,0.0,7,2024-08-05,"San Francisco, CA",Online,Winter,28,No,812.4200000000001,116.06
UQ00499,Ultra Stretch Jeans,Bottoms,Jeans,Women,M,Gray,13.0,0.0,6,2024-11-22,"Houston, TX",Online,Winter,78,No,78.0,13.0
UQ00500,Chino Shorts,Bottoms,Skirts,Women,XXL,Red,124.53,0.0,11,2025-04-24,"Los Angeles, CA",Online,Winter,57,No,1369.83,124.53
UQ00501,Cotton Long Sleeve,Tops,T-Shirts,Unisex,XXL,Beige,10.04,1.0,2,2025-01-01,"San Francisco, CA",Online,Spring,45,No,20.08,0.0
UQ00502,Hooded Coat,Outerwear,Parkas,Men,S,Beige,75.5,7.55,4,2025-03-05,"Houston, TX",Online,Winter,80,No,302.0,-494.525
UQ00503,HeatTech Scarf,Accessories,Hats,Women,XS,Gray,24.21,2.42,9,2024-09-30,"New York, NY",Online,Spring,38,No,217.89000000000001,-34.3782
UQ00504,BlockTech Parka,Outerwear,Jackets,Men,S,Beige,83.68,8.37,11,2025-01-28,"New York, NY",Online,Winter,31,No,920.48,-616.7216
UQ00505,AIRism T-Shirt,Tops,Blouses,Men,L,Red,21.43,4.29,14,2025-04-14,"Chicago, IL",In-Store,Spring,83,No,300.02,-70.5047
UQ00506,AIRism T-Shirt,Tops,T-Shirts,Men,XS,White,101.53,20.31,3,2025-02-13,"San Francisco, CA",In-Store,Fall,80,No,304.59000000000003,-1960.5442999999998
UQ00507,Linen Shirt,Tops,T-Shirts,Men,M,Navy,144.75,14.48,15,2024-12-27,"Los Angeles, CA",In-Store,Spring,79,No,2171.25,-1951.23
UQ00508,HeatTech Scarf,Accessories,Scarves,Unisex,XL,Blue,129.93,38.98,20,2024-06-08,"Houston, TX",Online,Summer,5,Yes,2598.6000000000004,-4934.7414
UQ00509,UV Cut Hat,Accessories,Hats,Unisex,XS,Beige,116.31,11.63,5,2025-02-19,"San Francisco, CA",In-Store,Winter,2,Yes,581.55,-1236.3753000000002
UQ00510,Hooded Coat,Outerwear,Coats,Women,L,Black,53.57,16.07,6,2025-04-18,"San Francisco, CA",In-Store,Summer,14,Yes,321.42,-807.2999
UQ00511,Ultra Light Down Jacket,Outerwear,Coats,Men,XL,Gray,114.32,22.86,3,2025-01-06,"New York, NY",In-Store,Summer,63,No,342.96,-2499.0352
UQ00512,Leggings Pants,Bottoms,Jeans,Women,XXL,Black,131.44,39.43,12,2024-09-29,"San Francisco, CA",Online,Fall,17,Yes,1577.28,-5051.2392
UQ00513,Ultra Light Down Jacket,Outerwear,Parkas,Unisex,L,White,130.91,26.18,16,2025-06-01,"Los Angeles, CA",Online,Spring,26,No,2094.56,-3296.3138
UQ00514,AIRism T-Shirt,Tops,Shirts,Unisex,S,Gray,145.45,43.63,14,2025-02-17,"New York, NY",Online,Winter,88,No,2036.2999999999997,-6200.5335
UQ00515,Cotton Long Sleeve,Tops,Shirts,Men,S,Gray,131.51,0.0,8,2024-07-15,"San Francisco, CA",Online,Spring,78,No,1052.08,131.51
UQ00516,Chino Shorts,Bottoms,Skirts,Unisex,S,Red,73.42,22.03,18,2025-06-04,"Los Angeles, CA",In-Store,Fall,70,No,1321.56,-1544.0226
UQ00517,Cotton Long Sleeve,Tops,Blouses,Unisex,XXL,Blue,97.57,19.51,12,2025-05-12,"Los Angeles, CA",Online,Summer,52,No,1170.84,-1806.0207
UQ00518,Linen Shirt,Tops,T-Shirts,Women,L,Blue,137.56,41.27,3,2024-07-27,"San Francisco, CA",Online,Fall,19,Yes,412.68,-5539.541200000001
UQ00519,Leggings Pants,Bottoms,Shorts,Men,S,Red,121.42,12.14,14,2024-09-15,"Chicago, IL",In-Store,Summer,70,No,1699.88,-1352.6188000000002
UQ00520,Mini Shoulder Bag,Accessories,Scarves,Unisex,XS,Black,27.43,2.74,12,2024-07-19,"New York, NY",Online,Fall,83,No,329.15999999999997,-47.72820000000001
UQ00521,HeatTech Scarf,Accessories,Bags,Women,XXL,Gray,70.14,14.03,6,2025-05-16,"New York, NY",Online,Summer,47,No,420.84000000000003,-913.9241999999999
UQ00522,Chino Shorts,Bottoms,Skirts,Men,L,Beige,78.72,23.62,2,2024-07-16,"Chicago, IL",In-Store,Winter,87,No,157.44,-1780.6464
UQ00523,AIRism T-Shirt,Tops,Blouses,Men,S,Red,70.55,14.11,13,2025-03-20,"Los Angeles, CA",Online,Fall,80,No,917.15,-924.9105
UQ00524,Ultra Stretch Jeans,Bottoms,Jeans,Men,L,Blue,11.53,0.0,18,2025-01-05,"Chicago, IL",Online,Winter,93,No,207.54,11.53
UQ00525,HeatTech Scarf,Accessories,Bags,Men,S,White,64.85,0.0,14,2024-08-04,"Los Angeles, CA",In-Store,Summer,94,No,907.8999999999999,64.85
UQ00526,Cotton Long Sleeve,Tops,Shirts,Men,XXL,Gray,110.96,0.0,11,2024-09-18,"Houston, TX",Online,Spring,44,No,1220.56,110.96
UQ00527,Ultra Stretch Jeans,Bottoms,Jeans,Men,XS,Black,115.89,0.0,6,2024-09-22,"Chicago, IL",In-Store,Winter,40,No,695.34,115.89
UQ00528,Cotton Long Sleeve,Tops,Blouses,Unisex,XXL,Blue,15.45,0.0,19,2025-01-25,"New York, NY",Online,Summer,87,No,293.55,15.45
UQ00529,Chino Shorts,Bottoms,Skirts,Women,XXL,Navy,30.33,6.07,12,2024-08-25,"Los Angeles, CA",Online,Fall,45,No,363.96,-153.7731
UQ00530,Linen Shirt,Tops,T-Shirts,Men,S,Gray,29.85,0.0,16,2025-03-10,"New York, NY",In-Store,Summer,53,No,477.6,29.85
UQ00531,Mini Shoulder Bag,Accessories,Hats,Women,XL,Black,96.44,28.93,20,2024-10-16,"Houston, TX",Online,Spring,32,No,1928.8,-2693.5692
UQ00532,Chino Shorts,Bottoms,Jeans,Women,M,White,88.25,26.47,18,2024-08-23,"San Francisco, CA",In-Store,Winter,96,No,1588.5,-2247.7275
UQ00533,Chino Shorts,Bottoms,Jeans,Women,M,Navy,82.38,24.71,1,2025-02-26,"Houston, TX",In-Store,Winter,76,No,82.38,-1953.2298
UQ00534,AIRism T-Shirt,Tops,Blouses,Unisex,S,Red,21.45,0.0,13,2025-02-06,"New York, NY",In-Store,Spring,25,No,278.84999999999997,21.45
UQ00535,Mini Shoulder Bag,Accessories,Hats,Women,L,Red,65.47,19.64,2,2025-05-02,"Los Angeles, CA",In-Store,Summer,37,No,130.94,-1220.3608
UQ00536,Cotton Long Sleeve,Tops,Blouses,Men,XS,Black,89.36,26.81,14,2024-09-15,"Los Angeles, CA",In-Store,Summer,14,Yes,1251.04,-2306.3815999999997
UQ00537,Ultra Light Down Jacket,Outerwear,Jackets,Unisex,XS,Navy,37.92,7.58,12,2024-12-18,"San Francisco, CA",In-Store,Winter,48,No,455.04,-249.51360000000003
UQ00538,BlockTech Parka,Outerwear,Jackets,Women,M,Navy,143.12,0.0,3,2024-12-11,"New York, NY",Online,Summer,5,Yes,429.36,143.12
UQ00539,Linen Shirt,Tops,Shirts,Men,L,Black,93.17,18.63,9,2024-09-10,"Houston, TX",In-Store,Winter,94,No,838.53,-1642.5871
UQ00540,UV Cut Hat,Accessories,Bags,Men,S,White,85.68,8.57,18,2025-05-22,"New York, NY",In-Store,Winter,75,No,1542.2400000000002,-648.5976
UQ00541,HeatTech Scarf,Accessories,Bags,Women,S,Beige,131.84,39.55,18,2025-05-23,"Chicago, IL",Online,Summer,91,No,2373.12,-5082.432
UQ00542,Linen Shirt,Tops,T-Shirts,Women,S,Blue,122.14,12.21,15,2025-04-29,"Los Angeles, CA",Online,Summer,6,Yes,1832.1,-1369.1894000000002
UQ00543,BlockTech Parka,Outerwear,Jackets,Unisex,XS,Red,102.41,10.24,16,2024-06-24,"Houston, TX",Online,Fall,3,Yes,1638.56,-946.2684
UQ00544,Ultra Light Down Jacket,Outerwear,Parkas,Unisex,XS,Red,93.55,18.71,3,2024-07-10,"Houston, TX",In-Store,Fall,40,No,280.65,-1656.7705
UQ00545,Cotton Long Sleeve,Tops,Blouses,Unisex,XS,Gray,32.86,9.86,14,2025-02-06,"Los Angeles, CA",In-Store,Fall,74,No,460.03999999999996,-291.1396
UQ00546,AIRism T-Shirt,Tops,Shirts,Men,S,Gray,111.38,33.41,12,2024-11-16,"Houston, TX",Online,Winter,86,No,1336.56,-3609.8257999999996
UQ00547,Chino Shorts,Bottoms,Jeans,Men,XXL,Red,100.94,10.09,13,2025-04-23,"Chicago, IL",Online,Summer,18,Yes,1312.22,-917.5446
UQ00548,Ultra Light Down Jacket,Outerwear,Jackets,Men,S,Navy,146.52,0.0,4,2024-09-20,"San Francisco, CA",Online,Winter,44,No,586.08,146.52
UQ00549,BlockTech Parka,Outerwear,Jackets,Women,XL,Red,35.4,7.08,19,2024-06-22,"New York, NY",Online,Fall,43,No,672.6,-215.232
UQ00550,Chino Shorts,Bottoms,Jeans,Men,L,Red,87.65,26.3,18,2024-06-06,"Houston, TX",In-Store,Spring,82,No,1577.7,-2217.545
UQ00551,Linen Shirt,Tops,Blouses,Men,M,Beige,41.88,4.19,9,2024-10-12,"Houston, TX",Online,Winter,58,No,376.92,-133.59720000000002
UQ00552,Leggings Pants,Bottoms,Skirts,Women,L,Navy,100.95,30.29,10,2025-03-31,"Chicago, IL",In-Store,Summer,34,No,1009.5,-2956.8255
UQ00553,BlockTech Parka,Outerwear,Parkas,Unisex,L,Gray,40.78,12.23,15,2024-07-25,"New York, NY",In-Store,Winter,96,No,611.7,-457.9594
UQ00554,Cotton Long Sleeve,Tops,T-Shirts,Men,XS,Navy,127.56,25.51,17,2025-02-07,"Houston, TX",Online,Summer,93,No,2168.52,-3126.4956
UQ00555,Leggings Pants,Bottoms,Jeans,Unisex,XXL,Red,144.41,14.44,20,2024-09-14,"Los Angeles, CA",In-Store,Spring,36,No,2888.2,-1940.8703999999998
UQ00556,AIRism T-Shirt,Tops,T-Shirts,Unisex,XS,Gray,58.33,0.0,12,2024-08-06,"Chicago, IL",Online,Spring,19,Yes,699.96,58.33
UQ00557,Cotton Long Sleeve,Tops,Shirts,Women,M,Red,80.58,0.0,18,2025-03-19,"San Francisco, CA",Online,Fall,48,No,1450.44,80.58
UQ00558,BlockTech Parka,Outerwear,Coats,Unisex,M,Beige,81.86,8.19,9,2024-11-23,"Houston, TX",In-Store,Winter,35,No,736.74,-588.5734
UQ00559,HeatTech Scarf,Accessories,Scarves,Women,L,Navy,14.02,0.0,2,2025-01-05,"Los Angeles, CA",In-Store,Fall,99,No,28.04,14.02
UQ00560,BlockTech Parka,Outerwear,Parkas,Unisex,XXL,Beige,132.18,26.44,2,2025-03-06,"Los Angeles, CA",Online,Summer,35,No,264.36,-3362.6592000000005
UQ00561,Hooded Coat,Outerwear,Parkas,Women,XS,Navy,68.94,0.0,10,2024-11-18,"Houston, TX",In-Store,Winter,57,No,689.4,68.94
UQ00562,Cotton Long Sleeve,Tops,T-Shirts,Unisex,M,White,137.63,13.76,12,2025-01-08,"New York, NY",Online,Spring,2,Yes,1651.56,-1756.1588
UQ00563,BlockTech Parka,Outerwear,Coats,Unisex,L,White,97.12,19.42,8,2024-06-08,"Chicago, IL",In-Store,Summer,20,No,776.96,-1788.9504000000002
UQ00564,AIRism T-Shirt,Tops,Shirts,Unisex,XL,Beige,112.54,22.51,3,2024-07-18,"San Francisco, CA",Online,Summer,25,No,337.62,-2420.7354000000005
UQ00565,HeatTech Scarf,Accessories,Scarves,Unisex,XL,Navy,110.12,33.04,16,2024-07-04,"Houston, TX",In-Store,Summer,93,No,1761.92,-3528.2448
UQ00566,HeatTech Scarf,Accessories,Hats,Unisex,XS,Black,35.06,7.01,12,2025-05-13,"Chicago, IL",In-Store,Winter,13,Yes,420.72,-210.7106
UQ00567,Linen Shirt,Tops,Shirts,Women,M,Blue,145.9,0.0,5,2025-02-28,"Los Angeles, CA",In-Store,Fall,68,No,729.5,145.9
UQ00568,Chino Shorts,Bottoms,Skirts,Women,XXL,White,19.58,1.96,9,2025-05-22,"Chicago, IL",Online,Summer,61,No,176.21999999999997,-18.796799999999998
UQ00569,UV Cut Hat,Accessories,Scarves,Unisex,XL,Beige,23.54,2.35,15,2024-08-01,"Los Angeles, CA",In-Store,Summer,13,Yes,353.09999999999997,-31.779
UQ00570,Ultra Light Down Jacket,Outerwear,Parkas,Women,XS,White,81.97,8.2,20,2025-01-02,"Houston, TX",In-Store,Fall,1,Yes,1639.4,-590.184
UQ00571,Hooded Coat,Outerwear,Coats,Men,L,White,23.24,4.65,17,2024-06-18,"Houston, TX",Online,Winter,88,No,395.08,-84.82600000000001
UQ00572,UV Cut Hat,Accessories,Hats,Women,XXL,Red,145.62,0.0,2,2025-04-25,"San Francisco, CA",In-Store,Spring,34,No,291.24,145.62
UQ00573,HeatTech Scarf,Accessories,Scarves,Men,XS,Gray,101.84,10.18,1,2024-10-26,"Los Angeles, CA",Online,Fall,39,No,101.84,-934.8912
UQ00574,Ultra Stretch Jeans,Bottoms,Skirts,Men,S,Beige,93.72,0.0,4,2025-01-17,"Los Angeles, CA",Online,Winter,44,No,374.88,93.72
UQ00575,Ultra Light Down Jacket,Outerwear,Coats,Unisex,M,White,43.08,0.0,11,2025-01-05,"Los Angeles, CA",Online,Winter,9,Yes,473.88,43.08
UQ00576,Linen Shirt,Tops,T-Shirts,Unisex,M,Beige,20.19,2.02,14,2024-08-01,"New York, NY",Online,Winter,79,No,282.66,-20.5938
UQ00577,Chino Shorts,Bottoms,Shorts,Unisex,L,Blue,82.67,16.53,10,2024-11-18,"Chicago, IL",Online,Spring,75,No,826.7,-1283.8651000000002
UQ00578,BlockTech Parka,Outerwear,Parkas,Unisex,XS,Black,125.94,0.0,1,2024-07-24,"Chicago, IL",In-Store,Summer,4,Yes,125.94,125.94
UQ00579,BlockTech Parka,Outerwear,Jackets,Women,M,Red,44.72,13.42,11,2024-06-21,"Los Angeles, CA",In-Store,Fall,75,No,491.91999999999996,-555.4224
UQ00580,HeatTech Scarf,Accessories,Scarves,Women,L,Beige,108.85,10.88,20,2024-10-02,"New York, NY",Online,Winter,27,No,2177.0,-1075.438
UQ00581,Leggings Pants,Bottoms,Jeans,Unisex,XS,White,15.03,4.51,5,2024-10-24,"San Francisco, CA",Online,Winter,46,No,75.14999999999999,-52.75529999999999
UQ00582,BlockTech Parka,Outerwear,Jackets,Unisex,XXL,Beige,102.83,30.85,5,2025-05-20,"Houston, TX",In-Store,Summer,48,No,514.15,-3069.4755
UQ00583,Mini Shoulder Bag,Accessories,Scarves,Unisex,M,Gray,128.08,12.81,12,2025-06-02,"Los Angeles, CA",In-Store,Winter,55,No,1536.96,-1512.6248000000003
UQ00584,Ultra Light Down Jacket,Outerwear,Coats,Men,XXL,White,91.85,9.19,15,2025-04-10,"New York, NY",Online,Fall,5,Yes,1377.75,-752.2515
UQ00585,UV Cut Hat,Accessories,Scarves,Men,XL,Black,38.72,0.0,20,2025-05-05,"San Francisco, CA",In-Store,Spring,77,No,774.4,38.72
UQ00586,Chino Shorts,Bottoms,Shorts,Unisex,S,White,17.89,3.58,5,2024-06-20,"Houston, TX",In-Store,Spring,19,Yes,89.45,-46.156200000000005
UQ00587,UV Cut Hat,Accessories,Scarves,Women,XS,Gray,17.14,0.0,1,2025-05-20,"Los Angeles, CA",Online,Spring,34,No,17.14,17.14
UQ00588,Cotton Long Sleeve,Tops,Shirts,Women,XXL,White,73.21,0.0,5,2024-10-21,"San Francisco, CA",Online,Spring,32,No,366.04999999999995,73.21
UQ00589,Linen Shirt,Tops,T-Shirts,Women,XS,Beige,80.91,24.27,14,2024-08-25,"Chicago, IL",Online,Winter,11,Yes,1132.74,-1882.7757
UQ00590,UV Cut Hat,Accessories,Scarves,Women,XS,Black,30.67,6.13,18,2025-02-24,"Chicago, IL",In-Store,Winter,87,No,552.0600000000001,-157.3371
UQ00591,Hooded Coat,Outerwear,Jackets,Women,L,Beige,105.94,21.19,2,2024-09-09,"Los Angeles, CA",Online,Fall,88,No,211.88,-2138.9286
UQ00592,AIRism T-Shirt,Tops,Shirts,Unisex,M,Beige,99.38,0.0,7,2025-02-19,"Houston, TX",In-Store,Fall,94,No,695.66,99.38
UQ00593,Ultra Stretch Jeans,Bottoms,Jeans,Unisex,XXL,Black,45.49,0.0,11,2024-07-14,"New York, NY",Online,Fall,49,No,500.39000000000004,45.49
UQ00594,Cotton Long Sleeve,Tops,Blouses,Men,M,Navy,57.87,17.36,6,2024-10-20,"New York, NY",In-Store,Fall,83,No,347.21999999999997,-946.7531999999999
UQ00595,Mini Shoulder Bag,Accessories,Scarves,Unisex,XS,Beige,27.5,0.0,13,2025-04-03,"New York, NY",Online,Winter,51,No,357.5,27.5
UQ00596,Linen Shirt,Tops,T-Shirts,Unisex,M,Navy,108.56,10.86,10,2025-01-08,"New York, NY",Online,Fall,7,Yes,1085.6,-1070.4016
UQ00597,HeatTech Scarf,Accessories,Bags,Women,L,Blue,145.69,14.57,1,2025-05-14,"Chicago, IL",Online,Fall,7,Yes,145.69,-1977.0133
UQ00598,Linen Shirt,Tops,Shirts,Unisex,S,Red,31.76,9.53,6,2025-05-10,"San Francisco, CA",In-Store,Winter,4,Yes,190.56,-270.9128
UQ00599,Ultra Stretch Jeans,Bottoms,Skirts,Unisex,XS,Navy,144.77,0.0,15,2024-11-09,"Chicago, IL",In-Store,Spring,33,No,2171.55,144.77
UQ00600,Cotton Long Sleeve,Tops,Blouses,Unisex,XS,White,102.53,10.25,11,2025-02-01,"San Francisco, CA",In-Store,Spring,73,No,1127.83,-948.4025
UQ00601,UV Cut Hat,Accessories,Bags,Men,S,White,12.35,0.0,18,2025-03-23,"New York, NY",Online,Fall,16,Yes,222.29999999999998,12.35
UQ00602,Mini Shoulder Bag,Accessories,Scarves,Men,S,Blue,126.22,25.24,15,2024-08-04,"New York, NY",In-Store,Summer,75,No,1893.3,-3059.5728
UQ00603,BlockTech Parka,Outerwear,Jackets,Women,XS,Blue,25.74,2.57,14,2025-05-30,"Chicago, IL",In-Store,Spring,67,No,360.35999999999996,-40.41179999999999
UQ00604,Ultra Stretch Jeans,Bottoms,Skirts,Men,S,White,104.61,20.92,19,2025-06-01,"New York, NY",In-Store,Summer,30,No,1987.59,-2083.8312
UQ00605,Leggings Pants,Bottoms,Jeans,Unisex,XL,Red,102.14,20.43,16,2024-09-04,"New York, NY",In-Store,Winter,68,No,1634.24,-1984.5801999999999
UQ00606,Chino Shorts,Bottoms,Shorts,Unisex,S,Black,90.71,0.0,2,2025-05-06,"Houston, TX",Online,Spring,63,No,181.42,90.71
UQ00607,Chino Shorts,Bottoms,Jeans,Women,S,Black,16.65,4.99,9,2024-08-07,"Chicago, IL",Online,Summer,32,No,149.85,-66.4335
UQ00608,Chino Shorts,Bottoms,Jeans,Women,S,Black,66.87,13.37,16,2025-04-11,"Chicago, IL",In-Store,Winter,12,Yes,1069.92,-827.1819
UQ00609,Hooded Coat,Outerwear,Coats,Men,S,Blue,119.43,0.0,13,2025-04-15,"New York, NY",In-Store,Spring,30,No,1552.5900000000001,119.43
UQ00610,Mini Shoulder Bag,Accessories,Bags,Women,M,Navy,113.28,0.0,4,2024-08-12,"Los Angeles, CA",In-Store,Winter,97,No,453.12,113.28
UQ00611,Cotton Long Sleeve,Tops,Blouses,Unisex,XS,Red,66.48,19.94,14,2025-05-13,"Los Angeles, CA",Online,Winter,3,Yes,930.72,-1259.1312000000003
UQ00612,Hooded Coat,Outerwear,Jackets,Women,XXL,Black,103.36,10.34,6,2024-11-12,"San Francisco, CA",Online,Spring,97,No,620.16,-965.3824
UQ00613,Chino Shorts,Bottoms,Jeans,Unisex,XL,Gray,116.62,23.32,9,2024-06-14,"San Francisco, CA",Online,Summer,22,No,1049.58,-2602.9584
UQ00614,Linen Shirt,Tops,T-Shirts,Unisex,L,Navy,70.88,21.26,11,2024-08-13,"Los Angeles, CA",In-Store,Fall,0,Yes,779.68,-1436.0288
UQ00615,UV Cut Hat,Accessories,Hats,Men,S,White,26.73,5.35,7,2025-03-18,"New York, NY",Online,Fall,88,No,187.11,-116.2755
UQ00616,Leggings Pants,Bottoms,Jeans,Unisex,M,Black,55.87,0.0,1,2025-05-30,"Los Angeles, CA",Online,Fall,75,No,55.87,55.87
UQ00617,AIRism T-Shirt,Tops,Shirts,Men,S,Red,95.28,19.06,15,2024-10-12,"San Francisco, CA",In-Store,Summer,20,No,1429.2,-1720.7567999999999
UQ00618,UV Cut Hat,Accessories,Bags,Unisex,XXL,Beige,63.16,6.32,1,2025-04-04,"New York, NY",Online,Summer,48,No,63.16,-336.0112
UQ00619,UV Cut Hat,Accessories,Scarves,Unisex,M,White,86.3,0.0,3,2025-06-01,"San Francisco, CA",In-Store,Summer,43,No,258.9,86.3
UQ00620,Hooded Coat,Outerwear,Jackets,Men,M,Gray,11.95,0.0,11,2024-11-11,"Houston, TX",Online,Spring,98,No,131.45,11.95
UQ00621,Linen Shirt,Tops,Blouses,Unisex,XL,Beige,33.48,10.04,14,2025-04-12,"Houston, TX",Online,Summer,73,No,468.71999999999997,-302.65919999999994
UQ00622,HeatTech Scarf,Accessories,Hats,Women,L,Blue,116.21,0.0,9,2025-02-20,"New York, NY",In-Store,Summer,2,Yes,1045.8899999999999,116.21
UQ00623,Linen Shirt,Tops,Blouses,Men,XS,Red,85.83,25.75,8,2025-05-06,"New York, NY",In-Store,Fall,47,No,686.64,-2124.2925
UQ00624,Mini Shoulder Bag,Accessories,Scarves,Unisex,XL,Beige,128.5,12.85,12,2025-03-17,"New York, NY",Online,Fall,4,Yes,1542.0,-1522.725
UQ00625,AIRism T-Shirt,Tops,T-Shirts,Men,XXL,Blue,65.74,6.57,5,2025-04-15,"New York, NY",In-Store,Winter,78,No,328.7,-366.17179999999996
UQ00626,Mini Shoulder Bag,Accessories,Bags,Unisex,M,Navy,84.6,8.46,15,2024-09-09,"San Francisco, CA",Online,Fall,42,No,1269.0,-631.116
UQ00627,Chino Shorts,Bottoms,Jeans,Unisex,XS,Red,116.98,0.0,6,2024-09-16,"Chicago, IL",In-Store,Fall,45,No,701.88,116.98
UQ00628,Ultra Light Down Jacket,Outerwear,Coats,Women,XL,Beige,110.44,22.09,11,2024-08-05,"Los Angeles, CA",Online,Winter,20,No,1214.84,-2329.1796
UQ00629,Chino Shorts,Bottoms,Skirts,Women,XXL,Beige,37.31,0.0,16,2025-04-06,"Los Angeles, CA",Online,Winter,46,No,596.96,37.31
UQ00630,Cotton Long Sleeve,Tops,T-Shirts,Men,L,Blue,19.88,3.98,15,2025-03-04,"San Francisco, CA",Online,Spring,24,No,298.2,-59.242399999999996
UQ00631,Ultra Stretch Jeans,Bottoms,Skirts,Unisex,XS,Blue,101.56,0.0,19,2024-07-16,"San Francisco, CA",Online,Summer,14,Yes,1929.64,101.56
UQ00632,UV Cut Hat,Accessories,Hats,Men,XXL,Beige,37.5,0.0,13,2024-10-31,"Los Angeles, CA",In-Store,Fall,85,No,487.5,37.5
UQ00633,Chino Shorts,Bottoms,Shorts,Women,S,Black,37.14,0.0,14,2025-05-09,"New York, NY",In-Store,Summer,67,No,519.96,37.14
UQ00634,Cotton Long Sleeve,Tops,T-Shirts,Men,XXL,Black,45.85,9.17,20,2024-06-20,"Chicago, IL",Online,Fall,26,No,917.0,-374.5945
UQ00635,BlockTech Parka,Outerwear,Parkas,Men,XL,Beige,140.04,0.0,3,2025-05-04,"Los Angeles, CA",In-Store,Spring,7,Yes,420.12,140.04
UQ00636,BlockTech Parka,Outerwear,Jackets,Unisex,XS,Black,53.48,0.0,4,2024-12-04,"San Francisco, CA",In-Store,Summer,29,No,213.92,53.48
UQ00637,Hooded Coat,Outerwear,Jackets,Unisex,XL,Gray,110.16,0.0,17,2024-08-30,"Chicago, IL",Online,Spring,76,No,1872.72,110.16
UQ00638,Cotton Long Sleeve,Tops,Blouses,Women,XL,White,67.8,13.56,11,2024-08-21,"New York, NY",In-Store,Fall,6,Yes,745.8,-851.568
UQ00639,Cotton Long Sleeve,Tops,T-Shirts,Women,L,Gray,105.26,10.53,10,2025-04-18,"New York, NY",Online,Winter,38,No,1052.6000000000001,-1003.1278
UQ00640,Ultra Light Down Jacket,Outerwear,Coats,Men,L,Gray,83.42,25.03,7,2025-05-27,"Los Angeles, CA",Online,Winter,62,No,583.94,-2004.5826000000002
UQ00641,Ultra Stretch Jeans,Bottoms,Shorts,Women,XXL,Red,24.86,7.46,10,2024-11-30,"Chicago, IL",Online,Winter,60,No,248.6,-160.5956
UQ00642,Chino Shorts,Bottoms,Shorts,Men,M,Gray,45.82,9.16,4,2024-10-18,"Los Angeles, CA",Online,Spring,83,No,183.28,-373.8912
UQ00643,AIRism T-Shirt,Tops,Shirts,Unisex,XL,Blue,77.6,15.52,7,2024-10-01,"Los Angeles, CA",In-Store,Winter,53,No,543.1999999999999,-1126.752
UQ00644,Cotton Long Sleeve,Tops,Blouses,Women,XL,Beige,86.93,0.0,13,2025-04-19,"San Francisco, CA",In-Store,Spring,46,No,1130.0900000000001,86.93
UQ00645,BlockTech Parka,Outerwear,Coats,Unisex,XS,White,143.1,0.0,9,2025-04-09,"New York, NY",Online,Spring,25,No,1287.8999999999999,143.1
